,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
61,"[[0], [2], [2, 0], [2, 0, 2], [2, 0, 1, 0], [3, 0, 3, 2, 2, 3, 1], [0, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 1]]",1.9157916862268183,7,(((x[1]**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 0, 1, 1]",(((x[1]**0.46777894632357764)**0.433843323196916)**0.8118769960772007),[0.46777895 0.43384332 0.811877  ],1.9153377676246854,"{'fitness 25': 2.017776581525461, 'fitness 53': 1.9157916862268183, 'fitness 74': 1.8756047586421107, 'fitness 102': 1.8526319627064838}",False
62,"[[0], [1], [3, 0], [2, 1], [1, 0, 2, 1], [3, 0, 3, 2, 0, 3, 0], [1, 0, 0, 1, 1, 1], [0, 1, 1, 1]]",1.931528763678842,7,(Constant/((x[0]+x[1])**Constant)/(Constant*Constant+Constant)),"[1, 1, 2, 2, 3, 5, 6, 2]",(0.9139529928261331/((x[0]+x[1])**0.7458483936423634)/(0.6875975487027197*0.6112353715730205+0.42485461219104326)),[0.91395299 0.74584839 0.68759755 0.61123537 0.42485461],1.9117950741166039,"{'fitness 25': 1.8488427930898732, 'fitness 53': 1.931528763678842, 'fitness 74': 1.9448144014785138, 'fitness 102': 1.9417280277814246}",False
63,"[[0], [0], [3, 1], [1, 2], [1, 1, 1], [3, 2, 0, 0, 1, 1], [1, 0, 0, 1, 1, 0, 1], [0, 1, 1]]",1.934285935348659,7,Constant/(((x[0]*x[1])+(Constant+Constant))-((x[1]-Constant)**Constant)),"[1, 1, 2, 2, 3, 6, 7, 3]",0.621441133304632/(((x[0]*x[1])+(0.007801331559099456+0.02076070043377065))-((x[1]-0.4571247010964369)**0.4657800065672473)),[0.62144113 0.00780133 0.0207607  0.4571247  0.46578001],1.9146085950097043,"{'fitness 25': 1.8513734059554434, 'fitness 53': 1.934285935348659, 'fitness 74': 1.947732921202013, 'fitness 102': 1.9447194578716565}",False
64,"[[0], [0], [1, 3], [1, 0, 3], [2, 0, 1, 0], [1, 3, 0, 0, 3, 3, 3], [0, 1, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1]]",1.9345731873385006,7,((x[0]-Constant/Constant)+(Constant+Constant)/x[1]/x[0])/x[1],"[1, 1, 2, 2, 4, 7, 8, 4]",((x[0]-0.5942941925006441/0.7861560518262595)+(0.8908626242726747+0.97566157052675)/x[1]/x[0])/x[1],[0.59429419 0.78615605 0.89086262 0.97566157],1.9149010194843683,"{'fitness 25': 1.8515887410923428, 'fitness 53': 1.9345731873385006, 'fitness 74': 1.948046140308011, 'fitness 102': 1.9450681770527511}",False
65,"[[0], [2], [0], [0, 3], [1, 1], [1, 2, 0, 2], [0, 0, 0, 0, 0], [0, 0, 0, 1, 0]]",1.9346256557865575,7,((x[0]-x[0])*(x[0]+x[1])*x[0]**Constant),"[1, 1, 1, 2, 2, 4, 5, 5]",((x[0]-x[0])*(x[0]+x[1])*x[0]**0.5432788534106884),[0.54327885],1.9149565983246744,"{'fitness 25': 1.8516493651202375, 'fitness 53': 1.9346256557865575, 'fitness 74': 1.94810220971625, 'fitness 102': 1.9451182201375357}",False
66,"[[0], [0], [1, 0], [0, 2, 1, 2], [0, 2, 0, 2, 1, 2], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 0]]",2.332318421270201,7,(x[0]-x[0]+Constant-(x[0]/Constant**Constant))/(Constant+(Constant-Constant))+(Constant**Constant),"[1, 1, 2, 4, 6, 8, 9, 3]",(x[0]-x[0]+0.8196776774207689-(x[0]/0.5252787503742291**0.6159163944431145))/(0.5511454307067304+(0.8935231157699518-0.31014041176855545))+(0.0799926174864456**0.8256061782002032),"[0.81967768 0.52527875 0.61591639 0.55114543 0.89352312 0.31014041
 0.07999262 0.82560618]",2.3219794029668255,"{'fitness 25': 2.262567120458676, 'fitness 53': 2.332318421270201, 'fitness 74': 2.362068909462512, 'fitness 102': 2.3413021789792894}",False
67,"[[0], [0], [1, 1], [1, 0, 3, 0], [1, 2, 2, 1, 1, 0], [3, 3, 0, 2, 1, 1, 1, 2, 0, 1, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0]]",2.7032096854719487,7,(((Constant/Constant)/Constant)+x[0]*(Constant-x[1]))-(x[0]-(x[1]*x[0])+x[0]-Constant),"[1, 1, 2, 4, 6, 10, 11, 6]",(((0.03264348367228376/0.6162226341740573)/0.16327336249359126)+x[0]*(0.21812951791711366-x[1]))-(x[0]-(x[1]*x[0])+x[0]-0.6153771309813618),[0.03264348 0.61622263 0.16327336 0.21812952 0.61537713],2.695274278973425,"{'fitness 25': 2.636864997777398, 'fitness 53': 2.7032096854719487, 'fitness 74': 2.7377869916185444, 'fitness 102': 2.711170847524333}",False
68,"[[0], [1], [0, 3], [1, 1], [2, 0, 1, 1], [2, 3, 3, 2, 0, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0]]",2.799122410749337,7,((Constant*x[1]/x[1])/((Constant*x[1])+(Constant-x[0]))-Constant),"[1, 1, 2, 2, 4, 7, 8, 4]",((0.8642586911248572*x[1]/x[1])/((0.998643216795775*x[1])+(0.1130965067068439-x[0]))-0.873522036488101),[0.86425869 0.99864322 0.11309651 0.87352204],2.780999861998899,"{'fitness 25': 2.719229684853811, 'fitness 53': 2.799122410749337, 'fitness 74': 2.813352955694505, 'fitness 102': 2.8104169454483805}",False
69,"[[0], [2], [3, 0], [1, 2, 1, 2], [0, 1, 0], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1], [1, 0, 1, 0]]",3.377060951026407,5,(x[1]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[1]**0.20567533137356464),[0.20567533],3.3720085902247727,"{'fitness 25': 3.5256731479901564, 'fitness 53': 3.377060951026407, 'fitness 74': 3.316348640750314, 'fitness 102': 3.2740039819338462}",False
70,"[[0], [2], [0], [0, 3], [2, 2, 0, 0], [0, 0, 1, 2], [0, 1, 0, 1, 0], [0, 1]]",4.252830995499244,7,(x[0]+Constant+x[1]**Constant),"[1, 1, 1, 2, 2, 2, 3, 2]",(x[0]+0.30896026718327496+x[1]**0.19552150320197215),[0.30896027 0.1955215 ],4.250346181869405,"{'fitness 25': 4.385864471921911, 'fitness 53': 4.252830995499244, 'fitness 74': 4.207425894123254, 'fitness 102': 4.15774817956305}",False
71,"[[0], [2], [1, 0], [0, 2, 1, 2], [2, 2, 2], [1, 1, 1, 2], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 0]]",4.382403844024237,7,((x[1]-x[0]-(Constant**Constant))**Constant),"[1, 1, 1, 2, 3, 2, 3, 2]",((x[1]-x[0]-(0.18586686482539516**0.08967079694174851))**0.2274296564192403),[0.18586686 0.0896708  0.22742966],4.372945978464139,"{'fitness 25': 4.5625990110260135, 'fitness 53': 4.382403844024237, 'fitness 74': 4.306547311201284, 'fitness 102': 4.249691613165117}",False
72,"[[0], [0], [0, 2], [2, 3, 0], [2, 2, 0, 0], [0, 2, 0, 0], [1, 1, 1, 0, 0], [0, 1]]",5.5914424026746,7,(Constant**Constant)+Constant*(Constant+x[0]+x[1]**Constant),"[1, 1, 2, 3, 3, 4, 5, 2]",(0.5439798037097965**0.07613944002618911)+0.5701975590488564*(0.5377661156165241+x[0]+x[1]**0.2841623143261568),[0.5439798  0.07613944 0.57019756 0.53776612 0.28416231],5.580482475729807,"{'fitness 25': 5.784305861068824, 'fitness 53': 5.5914424026746, 'fitness 74': 5.514613079922844, 'fitness 102': 5.442528486197751}",False
73,"[[0], [2], [1], [2, 1], [2, 2, 2], [0, 2, 2, 0, 3], [1, 0, 0], [1, 0, 0, 0]]",11.027777870424368,7,(((Constant**Constant)+(x[1]*x[0]))**Constant),"[1, 1, 1, 2, 3, 2, 3, 2]",(((0.24054749772365547**0.8820421064097455)+(x[1]*x[0]))**0.3171657184271025),[0.2405475  0.88204211 0.31716572],10.995210995607545,"{'fitness 25': 11.349826841914519, 'fitness 53': 11.027777870424368, 'fitness 74': 10.92994677925543, 'fitness 102': 10.705859365652685}",False
74,"[[0], [2], [2], [0], [0, 0], [3, 3, 2], [1, 1, 1, 0], [0]]",11.086561547800478,7,((Constant/Constant/Constant*x[0]**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 1]",((0.7555460014908826/0.3879055794973223/0.07020073711590624*x[0]**0.8724801521954811)**0.7719678866535815),[0.755546   0.38790558 0.07020074 0.87248015 0.77196789],11.104970394407387,"{'fitness 25': 11.135724401960427, 'fitness 53': 11.086561547800478, 'fitness 74': 11.145403572191425, 'fitness 102': 11.033783209070306}",False
75,"[[0], [2], [3, 2], [0, 1], [1, 2], [1, 1, 1, 2], [0, 1, 1, 0, 1, 1], [1]]",11.346791398177793,5,(x[1]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[1]**0.3194803036957129),[0.3194803],11.298531109638011,"{'fitness 25': 11.766993566984354, 'fitness 53': 11.346791398177793, 'fitness 74': 11.151544182754492, 'fitness 102': 10.977055579175186}",False
76,"[[0], [0], [2, 2], [0, 1], [1, 2, 1, 2], [0, 1, 2, 0, 2], [1, 0, 0, 0, 1, 0], [0, 1, 0, 0]]",12.452338210203568,7,((Constant+x[0])-x[1]**Constant)*(((x[0]+Constant)*x[0])**Constant),"[1, 1, 2, 2, 4, 5, 6, 4]",((0.8558275095703135+x[0])-x[1]**0.24022020970822144)*(((x[0]+0.9895887280035521)*x[0])**0.9961019837595677),[0.85582751 0.24022021 0.98958873 0.99610198],12.437370519384082,"{'fitness 25': 12.556506706558727, 'fitness 53': 12.452338210203568, 'fitness 74': 12.516856634766343, 'fitness 102': 12.238748216827174}",False
77,"[[0], [2], [1], [1, 2, 1, 2], [0, 2, 2], [2, 0, 2, 3, 3, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1], [1, 0, 1, 0]]",15.949028030543708,7,(((Constant*x[1]+x[0])*(Constant**Constant))**Constant),"[1, 1, 1, 2, 3, 3, 4, 2]",(((0.35873866040071656*x[1]+x[0])*(0.47674523870539753**0.4123178356974274))**0.4244840075705507),[0.35873866 0.47674524 0.41231784 0.42448401],15.856331476648668,"{'fitness 25': 16.62587805830149, 'fitness 53': 15.949028030543708, 'fitness 74': 15.627962037728777, 'fitness 102': 15.31515433391574}",False
